"Year","State","market_type","measure_type","unit_info","Domain.Category","Value"
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",1.5
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",1.2
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",2.2
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",1.6
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",1.5
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",1.3
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",1.1
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",1.4
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (CAPRIC ACID = 128955)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (CAPSICUM OLEORESIN EXTRACT = 70704)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",1.1
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",1.1
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",1.6
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (GARLIC OIL = 128827)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",2
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",1.2
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (MINERAL OIL = 63502)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",2
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA
2021,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",1.3
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",18
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFAC F727 = 16489)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",48
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",11
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (BLAD = 30006)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",7
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",10
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",45
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",41
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",49
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",44
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",49
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",39
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",23
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",11
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)",44
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)",25
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)",32
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (POTASSIUM BICARBON. = 73508)",3
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",21
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",35
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",28
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (QUINOLINE = 55459)",37
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (SULFUR = 77501)",88
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",38
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",29
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",49
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (TOTAL)",99
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",40
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",35
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",12
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",11
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",20
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE: (TOTAL)",27
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",20
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (ACEQUINOCYL = 6329)",42
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",32
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)",30
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",49
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",45
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)",61
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)",5
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BT KURSTAKI EG7841 = 6453)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)",17
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BT SUB AIZAWAI GC-91 = 6426)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (BURKHOLDERIA A396 CELLS & MEDIA = 6534)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (CANOLA OIL = 11332)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",43
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",7
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",19
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",49
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)",25
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",4
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)",57
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)",38
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (HELICOVERPA ZEA NPV = 107300)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)",26
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",10
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",30
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",30
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (NALED = 34401)",7
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)",7
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)",6
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",49
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)",3
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)",48
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)",36
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)",7
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",17
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE: (TOTAL)",99
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (CAPRIC ACID = 128955)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (CAPSICUM OLEORESIN EXTRACT = 70704)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)",66
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)",28
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)",36
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (GARLIC OIL = 128827)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)",5
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)",9
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (MINERAL OIL = 63502)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)",5
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (PSEUDOMONAS CHLORORAPHIS STRAIN AFS009 = 6800)",NA
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)",29
2021,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, OTHER: (TOTAL)",86
2021,"FLORIDA",NA,"ACRES HARVESTED",NA,"NOT SPECIFIED",12300
2021,"FLORIDA",NA,"YIELD","CWT / ACRE","NOT SPECIFIED",230
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)",135100
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)",5500
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",4500
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (PYDIFLUMETOFEN = 90110)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (THIRAM = 79801)",142400
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (TOTAL)",303200
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (COPPER ETHANOLAMINE = 24409)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (DIMETHENAMID = 129051)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (KANTOR = 129108)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, HERBICIDE: (TOTAL)",2600
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (FENAZAQUIN = 44501)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",NA
2021,"FLORIDA","BEARING","APPLICATIONS","LB","CHEMICAL, INSECTICIDE: (MALATHION = 57701)",NA
