"Year","State","State.ANSI","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",252837000,"8.8"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",3623000,"8.2"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",19164000,"7.9"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",16461000,"8.3"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",7253000,"8.9"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",44702000,"9.1"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",108000,"16.9"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",91311000,"5.7"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",49188000,"9.1"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",3848000,"80.8"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",11368000,"19.8"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",6832000,"71.2"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",4393000,"33.7"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",453000,"(H)"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",98835000,"0.2"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",1137000,"64.0"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",15689000,"22.4"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",686000,"(H)"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","500 TO 999 ACRES",61243000,"19.0"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","70.0 TO 99.9 ACRES",354000,"(H)"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000 TO 2,499 $",6110000,"-20.5"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000,000 OR MORE $",221369000,"3.2"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","10,000 TO 24,999 $",5143000,"-19.6"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","100,000 TO 249,999 $",19082000,"34.3"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","2,500 TO 4,999 $",7483000,"-9.2"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","25,000 TO 49,999 $",2379000,"44.1"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","250,000 TO 499,999 $",21703000,"21.1"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","5,000 TO 9,999 $",8206000,"-14.7"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","50,000 TO 99,999 $",7605000,"33.9"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","500,000 TO 999,999 $",25659000,"27.0"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","LESS THAN 1,000 $",18441000,"-12.4"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000 TO 2,499 $",5810000,"-20.0"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","1,000,000 OR MORE $",221118000,"3.2"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","10,000 TO 24,999 $",4414000,"-21.7"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","100,000 TO 249,999 $",18812000,"35.6"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","2,500 TO 4,999 $",7128000,"-10.1"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","25,000 TO 49,999 $",1890000,"54.7"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","250,000 TO 499,999 $",22712000,"24.6"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","5,000 TO 9,999 $",7418000,"-16.2"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","50,000 TO 99,999 $",7793000,"35.3"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","500,000 TO 999,999 $",24419000,"24.5"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","LESS THAN 1,000 $",19563000,"-12.2"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1111",177000,"(H)"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1112",127843000,"5.1"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1113",32069000,"23.5"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1114",19002000,"11.6"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1119",11043000,"37.5"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11193 & 11194 & 11199",11043000,"37.5"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112111",9050000,"-23.9"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112112",4011000,"-19.4"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11212",55191000,"10.9"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1122",1154000,"-48.8"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1123",362000,"(H)"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1124",4015000,"-12.1"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1125 & 1129",25679000,"12.2"
2022,"MAINE",23,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",252413000,"9.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","1,000 TO 4,999 $",915000,"9.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","10,000 TO 24,999 $",8696000,"8.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","25,000 TO 49,999 $",15988000,"7.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","5,000 TO 9,999 $",1957000,"10.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","50,000 OR MORE $",211998000,"11.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","LESS THAN 1,000 $",102000,"5.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","TOTAL","NOT SPECIFIED",239656000,"10.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",2632000,"10.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",19923000,"4.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",19189000,"8.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",7378000,"6.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",94722000,"7.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",116000,"5.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",143960000,"5.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",6190000,"(L)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",10621000,"36.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",3927000,"(H)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",9603000,"47.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",12769000,"23.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",4968000,"24.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",14212000,"22.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",10259000,"66.3"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","500 TO 999 ACRES",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","70.0 TO 99.9 ACRES",4338000,"61.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000 TO 2,499 $",10729000,"-11.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000,000 OR MORE $",77064000,"6.3"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","10,000 TO 24,999 $",7250000,"-30.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","100,000 TO 249,999 $",19659000,"11.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","2,500 TO 4,999 $",6118000,"-12.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","25,000 TO 49,999 $",4230000,"-81.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","250,000 TO 499,999 $",33952000,"30.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","5,000 TO 9,999 $",8812000,"-13.2"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","50,000 TO 99,999 $",10811000,"21.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","500,000 TO 999,999 $",25159000,"35.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","LESS THAN 1,000 $",33811000,"-13.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","1,000 TO 2,499 $",10846000,"-11.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","1,000,000 OR MORE $",76446000,"6.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","10,000 TO 24,999 $",7214000,"-31.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","100,000 TO 249,999 $",19672000,"18.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","2,500 TO 4,999 $",5936000,"-12.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","25,000 TO 49,999 $",4256000,"-71.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","250,000 TO 499,999 $",36433000,"23.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","5,000 TO 9,999 $",9118000,"-15.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","50,000 TO 99,999 $",12192000,"21.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","500,000 TO 999,999 $",21888000,"45.3"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","LESS THAN 1,000 $",33565000,"-14.0"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1111",233000,"(H)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1112",46662000,"13.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1113",25502000,"42.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1114",25330000,"15.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1119",1063000,"(H)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11191",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11193 & 11194 & 11199",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112111",5510000,"-22.2"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","112112",1677000,"28.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","11212",23137000,"7.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1122",922000,"(H)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1123",2711000,"-78.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1124",5434000,"-12.3"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","1125 & 1129",13048000,"-43.2"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED",95696000,"26.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","1,000 TO 4,999 $",2637000,"10.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","10,000 TO 24,999 $",19911000,"4.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","25,000 TO 49,999 $",19214000,"8.1"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","5,000 TO 9,999 $",7369000,"6.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","50,000 OR MORE $",95582000,"7.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","LESS THAN 1,000 $",115000,"5.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED",144829000,"5.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1,000 TO 1,999 ACRES",6188000,"(L)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","1.0 TO 9.9 ACRES",10510000,"36.5"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","10.0 TO 49.9 ACRES",4076000,"(H)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","100 TO 139 ACRES",9491000,"47.7"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","140 TO 179 ACRES",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","180 TO 219 ACRES",12793000,"23.9"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","2,000 OR MORE ACRES",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","220 TO 259 ACRES",4068000,"30.2"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","260 TO 499 ACRES",14199000,"22.6"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","50.0 TO 69.9 ACRES",10261000,"66.8"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","500 TO 999 ACRES",NA,"(D)"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","AREA OPERATED","70.0 TO 99.9 ACRES",4370000,"61.4"
2022,"MASSACHUSETTS",25,"INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","1,000 TO 2,499 $",10724000,"-11.4"
